Student_id,Request_time,Start_time,Duration_hours,Number_of_people,Board,Screen,Handled_Librarian,Assigned_room,Status
392576245,2024-11-01 02:55:35,2024-11-14 15:00:00,3.0,1,Y,Y,261844724,,rejected
353781677,2024-11-01 02:59:49,2024-11-09 09:00:00,1.0,1,N,N,265299792,38,approved
217980747,2024-11-01 03:02:44,2024-11-18 15:00:00,4.0,2,Y,Y,211950654,,rejected
382651941,2024-11-01 03:03:59,2024-11-01 18:00:00,2.0,2,N,N,376831376,,rejected
356103028,2024-11-01 03:08:04,2024-11-01 21:00:00,1,2,N,Y,256129297,,rejected
255700627,2024-11-01 03:12:54,2024-11-01 17:00:00,2.5,1,Y,Y,266085976,,rejected
282825355,2024-11-01 03:18:11,2024-11-03 12:00:00,2.5,1,Y,Y,328470141,,rejected
261370670,2024-11-01 03:19:44,2024-11-10 18:00:00,2.5,1,Y,Y,363657867,,rejected
390449148,2024-11-01 03:22:08,2024-11-14 19:00:00,2.5,1,Y,Y,363189945,,rejected
280092008,2024-11-01 03:25:34,2024-11-30 08:00:00,4.0,1,N,N,206257180,,rejected
275773497,2024-11-01 03:28:56,2024-11-18 08:00:00,3.5,1,N,N,338387525,38,approved
308395037,2024-11-01 03:31:14,2024-11-22 07:00:00,1.5,2,Y,N,250985413,39,approved
342344033,2024-11-01 03:33:12,2024-11-02 20:00:00,2,1,Y,N,308370048,,rejected
205406614,2024-11-01 03:35:22,2024-11-22 13:00:00,2.5,2,N,N,306829821,32,approved
280375866,2024-11-01 03:38:42,2024-11-25 14:00:00,3.0,1,Y,Y,250985413,,rejected
371785189,2024-11-01 03:42:07,2024-11-05 11:00:00,2.0,2,N,N,374362754,,rejected
279618144,2024-11-01 03:43:12,2024-11-16 16:00:00,2.5,1,N,N,352058077,46,approved
395861784,2024-11-01 03:47:05,2024-11-20 16:00:00,2.0,2,Y,N,381073709,,rejected
360726277,2024-11-01 03:49:04,2024-11-25 13:00:00,3.5,2,Y,N,326423001,,rejected
300288362,2024-11-01 03:53:55,2024-11-11 21:00:00,1,1,Y,Y,200885937,,rejected
325217610,2024-11-01 03:56:49,2024-11-03 19:00:00,1.5,1,Y,N,204153969,,rejected
277718490,2024-11-01 04:09:07,2024-11-04 14:00:00,1.5,2,N,N,363713934,,rejected
303446769,2024-11-01 04:09:43,2024-11-29 10:00:00,1.5,1,Y,Y,247316201,,rejected
322618091,2024-11-01 04:10:30,2024-11-19 14:00:00,2.5,1,Y,N,371638669,,rejected
275199230,2024-11-01 04:14:23,2024-11-09 17:00:00,4.0,2,N,N,332284330,,rejected
224203315,2024-11-01 04:16:35,2024-11-04 08:00:00,1.0,1,Y,N,321425431,36,approved
268645900,2024-11-01 04:17:05,2024-11-22 07:00:00,1.0,1,Y,N,340042613,36,approved
211087424,2024-11-01 04:27:25,2024-11-03 12:00:00,2.0,1,Y,Y,394401277,,rejected
310237946,2024-11-01 04:28:52,2024-11-12 19:00:00,1.5,2,Y,Y,273731877,,rejected
299279521,2024-11-01 04:29:53,2024-11-22 18:00:00,2.5,1,Y,N,306829821,,rejected
302143565,2024-11-01 04:32:45,2024-11-19 08:00:00,1.5,2,N,N,248515306,38,approved
208796839,2024-11-01 04:40:04,2024-11-05 16:00:00,1.5,1,N,Y,277864716,,rejected
202065116,2024-11-01 04:44:50,2024-11-13 11:00:00,1.0,2,Y,N,278304159,,rejected
339881948,2024-11-01 04:45:47,2024-11-01 20:00:00,2,1,Y,N,358242451,,rejected
393233747,2024-11-01 04:46:20,2024-11-30 14:00:00,2.5,2,N,Y,380845883,,rejected
297045163,2024-11-01 04:47:04,2024-11-28 08:00:00,2.0,1,Y,Y,283555837,,rejected
341689727,2024-11-01 05:03:07,2024-11-22 11:00:00,2.0,2,Y,Y,297170813,,rejected
379236201,2024-11-01 05:09:52,2024-11-21 15:00:00,1.0,2,Y,Y,370173353,,rejected
295550263,2024-11-01 05:11:54,2024-11-18 18:00:00,1.5,1,Y,Y,330470618,,rejected
238952386,2024-11-01 05:11:59,2024-11-02 11:00:00,4.0,1,Y,N,308370048,,rejected
283797223,2024-11-01 05:13:51,2024-11-27 12:00:00,3.0,2,Y,Y,381073709,,rejected
203735071,2024-11-01 05:14:17,2024-11-22 17:00:00,2.5,1,N,N,327109013,,rejected
202453734,2024-11-01 05:17:17,2024-11-18 10:00:00,2.5,1,Y,N,224518241,,rejected
357944024,2024-11-01 05:17:33,2024-11-08 21:00:00,1,2,N,Y,314052127,,rejected
386822910,2024-11-01 05:18:25,2024-11-26 12:00:00,1.0,2,Y,N,261844724,15,approved
258760628,2024-11-01 05:25:33,2024-11-11 19:00:00,3,2,Y,N,265590430,,rejected
287175525,2024-11-01 05:25:46,2024-11-08 15:00:00,2.0,2,Y,N,381073709,,rejected
202092920,2024-11-01 05:34:05,2024-11-01 09:00:00,1.0,1,N,N,264368390,46,approved
236625356,2024-11-01 05:37:55,2024-11-08 18:00:00,2.0,1,Y,N,343990297,,rejected
265064667,2024-11-01 05:38:37,2024-11-14 13:00:00,3.0,1,Y,N,318471364,,rejected
206548935,2024-11-01 05:45:16,2024-11-29 10:00:00,1.5,2,Y,Y,206257180,,rejected
341500254,2024-11-01 05:46:24,2024-11-05 13:00:00,1.0,1,Y,Y,374983211,39,approved
248665598,2024-11-01 05:47:37,2024-11-28 12:00:00,2.5,2,Y,N,283555837,,rejected
374459568,2024-11-01 05:48:13,2024-11-13 20:00:00,1.0,2,N,N,362936221,30,approved
338919186,2024-11-01 05:48:43,2024-11-27 10:00:00,1.0,1,N,N,314052127,18,approved
280375866,2024-11-01 05:49:57,2024-11-23 10:00:00,3.0,2,N,N,282902311,38,approved
214634883,2024-11-01 05:53:30,2024-11-22 14:00:00,3.0,2,N,Y,327109013,,rejected
245567854,2024-11-01 05:53:53,2024-11-17 08:00:00,3.0,2,N,Y,394294102,,rejected
228123618,2024-11-01 05:54:45,2024-11-01 15:00:00,3.0,1,N,Y,380543645,,rejected
208603662,2024-11-01 05:59:02,2024-11-29 09:00:00,1.0,1,N,N,268722105,6,approved
241042639,2024-11-01 05:59:16,2024-11-03 21:00:00,1,2,N,N,372500454,30,approved
358356467,2024-11-01 05:59:21,2024-11-21 07:00:00,1.5,2,Y,N,352058077,50,approved
250135340,2024-11-01 06:07:44,2024-11-24 18:00:00,3.5,1,N,N,207094053,46,approved
236925483,2024-11-01 06:11:11,2024-11-05 12:00:00,1.5,1,N,N,277864716,,rejected
385739537,2024-11-01 06:12:05,2024-11-14 12:00:00,3.5,1,Y,N,318471364,,rejected
283858207,2024-11-01 06:19:25,2024-11-15 17:00:00,1.5,2,Y,Y,290649268,,rejected
355078783,2024-11-01 06:19:58,2024-11-25 19:00:00,1.5,2,N,Y,326423001,,rejected
334097813,2024-11-01 06:22:04,2024-11-27 19:00:00,1.0,1,N,Y,202213385,,rejected
306983404,2024-11-01 06:26:38,2024-11-03 21:00:00,1,1,Y,N,394401277,,rejected
250976586,2024-11-01 06:28:14,2024-11-01 14:00:00,1.5,1,N,N,266085976,40,approved
362108730,2024-11-01 06:28:30,2024-11-06 19:00:00,3,2,N,Y,263996035,,rejected
294707443,2024-11-01 06:28:43,2024-11-16 07:00:00,4.0,1,Y,N,263340143,,rejected
228364089,2024-11-01 06:37:14,2024-11-24 13:00:00,3.0,2,Y,Y,343659348,,rejected
336240817,2024-11-01 06:46:50,2024-11-09 21:00:00,1,2,Y,Y,352080659,,rejected
363720244,2024-11-01 06:50:32,2024-11-03 19:00:00,3,1,N,Y,328470141,,rejected
218267318,2024-11-01 06:57:14,2024-11-03 18:00:00,3.0,2,Y,N,204153969,,rejected
276986130,2024-11-01 07:08:29,2024-11-16 08:00:00,1.5,2,Y,Y,377486550,47,approved
340547587,2024-11-01 07:09:37,2024-11-06 08:00:00,1.5,1,Y,Y,293532545,,rejected
236196986,2024-11-01 07:12:04,2024-11-26 08:00:00,1.0,2,N,N,253940100,33,approved
393336706,2024-11-01 07:16:18,2024-11-19 08:00:00,2.0,1,N,N,288738578,46,approved
235932829,2024-11-01 07:19:19,2024-11-29 11:00:00,3.5,2,Y,N,253940100,,rejected
367076692,2024-11-01 07:21:36,2024-11-10 19:00:00,2.0,1,N,N,248942815,,rejected
391993516,2024-11-01 07:24:18,2024-11-01 11:00:00,2.0,2,Y,Y,282034214,,rejected
395638893,2024-11-01 07:28:11,2024-11-17 20:00:00,2,1,Y,Y,338387525,,rejected
273566018,2024-11-01 07:38:17,2024-11-07 09:00:00,2.0,2,Y,Y,374362754,,rejected
280343799,2024-11-01 07:40:50,2024-11-22 20:00:00,2,2,N,Y,306829821,35,approved
211946504,2024-11-01 07:42:40,2024-11-07 11:00:00,3.5,1,Y,N,395486673,,rejected
259973998,2024-11-01 07:46:27,2024-11-26 14:00:00,1.0,2,N,N,308370048,34,approved
209131333,2024-11-01 07:46:34,2024-11-29 21:00:00,1,1,N,N,268722105,33,approved
263562407,2024-11-01 07:47:45,2024-11-17 19:00:00,3,2,Y,N,394294102,,rejected
318553740,2024-11-01 07:51:52,2024-11-25 15:00:00,3.0,2,N,N,326423001,,rejected
392641916,2024-11-01 07:54:58,2024-11-02 09:00:00,1.0,1,Y,Y,329222087,,rejected
325584175,2024-11-01 08:00:57,2024-11-03 09:00:00,4.0,1,N,Y,319475554,,rejected
224203315,2024-11-01 08:12:21,2024-11-16 10:00:00,4.0,2,N,N,247316201,41,approved
224499053,2024-11-01 08:16:29,2024-11-23 17:00:00,3.0,2,N,N,213790827,,rejected
293581781,2024-11-01 08:18:18,2024-11-25 18:00:00,1.0,2,N,Y,326423001,7,approved
250352523,2024-11-01 08:19:05,2024-11-15 16:00:00,3.0,1,Y,N,394294102,,rejected
395269152,2024-11-01 08:30:56,2024-11-02 14:00:00,2.5,2,Y,Y,329222087,,rejected
205219652,2024-11-01 08:48:40,2024-11-07 08:00:00,2.5,1,N,N,380598680,37,approved
346257215,2024-11-01 08:53:38,2024-11-05 10:00:00,3.5,1,Y,N,383226560,,rejected
256655440,2024-11-01 08:57:09,2024-11-29 14:00:00,1.0,1,Y,N,206694648,45,approved
357954387,2024-11-01 08:57:18,2024-11-08 13:00:00,4.0,2,N,Y,340115104,,rejected
263861601,2024-11-01 08:59:31,2024-11-19 09:00:00,2.5,1,Y,N,238756902,,rejected
305552788,2024-11-01 09:00:22,2024-11-30 12:00:00,1.0,2,N,N,230006371,6,approved
310427232,2024-11-01 09:02:06,2024-11-03 20:00:00,2,2,Y,Y,319475554,,rejected
366797793,2024-11-01 09:03:18,2024-11-11 16:00:00,3.5,1,N,N,308086545,40,approved
332573195,2024-11-01 09:04:18,2024-11-06 19:00:00,3,2,N,Y,263340143,,rejected
393774278,2024-11-01 09:06:13,2024-11-22 16:00:00,1.5,2,Y,N,224484428,,rejected
388540569,2024-11-01 09:08:30,2024-11-02 16:00:00,2.0,1,N,Y,356263731,,rejected
261808208,2024-11-01 09:10:08,2024-11-16 21:00:00,1,2,N,N,352058077,33,approved
398037606,2024-11-01 09:10:17,2024-11-06 18:00:00,2.0,1,Y,N,202316642,,rejected
340434703,2024-11-01 09:11:13,2024-11-30 09:00:00,1.5,1,Y,N,289982092,,rejected
344527585,2024-11-01 09:13:39,2024-11-30 09:00:00,2.5,1,Y,N,286218151,,rejected
205671373,2024-11-01 09:13:47,2024-11-30 14:00:00,1.5,2,Y,Y,230006371,,rejected
248037475,2024-11-01 09:21:46,2024-11-18 17:00:00,3.0,2,N,Y,395486673,,rejected
246110787,2024-11-01 09:24:34,2024-11-12 08:00:00,1.0,2,N,Y,273731877,34,approved
334753316,2024-11-01 09:25:38,2024-11-29 10:00:00,2.0,2,N,Y,268722105,19,approved
308185644,2024-11-01 09:26:43,2024-11-29 12:00:00,3.0,2,N,N,268722105,32,approved
222459521,2024-11-01 09:44:31,2024-11-19 08:00:00,3.0,2,Y,Y,344036579,,rejected
267827442,2024-11-01 09:50:39,2024-11-11 09:00:00,3.0,1,N,N,301452777,,rejected
378142509,2024-11-01 09:55:01,2024-11-03 10:00:00,2.0,1,N,N,319475554,,rejected
322832536,2024-11-01 09:55:39,2024-11-09 14:00:00,1.5,2,N,N,288004336,6,approved
321126302,2024-11-01 09:57:07,2024-11-09 17:00:00,2.5,1,N,Y,336757406,,rejected
365166107,2024-11-01 10:02:33,2024-11-01 16:00:00,3.5,1,N,Y,264368390,,rejected
338801806,2024-11-01 10:08:32,2024-11-13 18:00:00,4,1,Y,N,206257180,,rejected
244108791,2024-11-01 10:09:09,2024-11-29 11:00:00,1.5,1,N,N,358617868,41,approved
366803252,2024-11-01 10:10:23,2024-11-17 15:00:00,3.0,1,N,N,256757899,49,approved
254261191,2024-11-01 10:10:50,2024-11-06 16:00:00,1.0,2,N,Y,397599127,48,approved
282026251,2024-11-01 10:15:12,2024-11-06 09:00:00,1.0,2,Y,Y,397599127,,rejected
332174440,2024-11-01 10:18:57,2024-11-29 18:00:00,4,2,Y,N,272854340,,rejected
274449107,2024-11-01 10:20:01,2024-11-28 21:00:00,1,1,N,N,331803783,43,approved
348985482,2024-11-01 10:25:42,2024-11-02 21:00:00,1,1,Y,Y,228565115,,rejected
219451911,2024-11-01 10:26:36,2024-11-14 07:00:00,3.0,1,Y,N,318471364,,rejected
288615438,2024-11-01 10:40:40,2024-11-18 08:00:00,3.0,2,Y,N,248942815,,rejected
326975778,2024-11-01 10:41:22,2024-11-15 11:00:00,2.5,1,Y,N,261486492,,rejected
318778461,2024-11-01 10:46:45,2024-11-03 12:00:00,3.0,2,Y,N,215243817,,rejected
357441351,2024-11-01 10:50:44,2024-11-25 09:00:00,2.5,1,Y,N,358242451,,rejected
369527304,2024-11-01 10:58:48,2024-11-10 21:00:00,1,2,N,N,231522129,23,approved
381958636,2024-11-01 11:03:55,2024-11-02 19:00:00,3,2,Y,Y,202510681,,rejected
297717324,2024-11-01 11:10:09,2024-11-09 15:00:00,1.5,1,N,N,288004336,,rejected
253007660,2024-11-01 11:20:04,2024-11-03 21:00:00,1,1,Y,N,319475554,,rejected
271668329,2024-11-01 11:21:46,2024-11-20 15:00:00,4.0,2,N,N,381073709,41,approved
294150131,2024-11-01 11:23:55,2024-11-06 14:00:00,1.0,2,Y,N,397599127,,rejected
366132041,2024-11-01 11:24:45,2024-11-15 17:00:00,1.0,2,Y,N,294799614,45,approved
361612781,2024-11-01 11:28:53,2024-11-07 17:00:00,1.0,2,Y,N,327109013,,rejected
305617623,2024-11-01 11:32:44,2024-11-07 16:00:00,3.0,1,Y,Y,242484194,,rejected
239465545,2024-11-01 11:35:13,2024-11-28 17:00:00,3.0,2,Y,Y,256588641,,rejected
291968519,2024-11-01 11:42:18,2024-11-01 19:00:00,3,1,Y,N,266085976,,rejected
341518926,2024-11-01 11:44:08,2024-11-05 13:00:00,1.0,2,N,N,300165255,3,approved
393906607,2024-11-01 11:45:18,2024-11-18 08:00:00,1.5,2,N,Y,282902311,,rejected
374090397,2024-11-01 11:52:02,2024-11-02 12:00:00,2.5,1,N,N,329222087,,rejected
204907984,2024-11-01 11:57:48,2024-11-09 07:00:00,1.0,2,N,N,265299792,12,approved
328883707,2024-11-01 11:58:26,2024-11-17 08:00:00,3.5,2,Y,N,394294102,,rejected
328504923,2024-11-01 12:00:37,2024-11-06 18:00:00,3.0,1,Y,Y,215773110,,rejected
333073526,2024-11-01 12:07:27,2024-11-06 16:00:00,1.0,1,Y,N,308370048,5,approved
298794934,2024-11-01 12:10:11,2024-11-20 20:00:00,2,1,N,Y,378822233,,rejected
249049289,2024-11-01 12:12:31,2024-11-04 07:00:00,2.0,2,N,Y,345879134,34,approved
378073514,2024-11-01 12:23:05,2024-11-12 07:00:00,2.5,1,N,Y,343899472,,rejected
220409064,2024-11-01 12:27:18,2024-11-27 12:00:00,2.0,2,Y,Y,255595993,,rejected
363631300,2024-11-01 12:30:35,2024-11-10 15:00:00,2.0,2,Y,N,231522129,,rejected
302557608,2024-11-01 12:33:18,2024-11-20 14:00:00,2.5,1,N,Y,297170813,,rejected
365939172,2024-11-01 12:37:39,2024-11-14 07:00:00,1.5,1,Y,Y,366900231,,rejected
353121106,2024-11-01 12:40:58,2024-11-23 08:00:00,1.5,1,N,N,302198528,38,approved
274789155,2024-11-01 12:45:12,2024-11-27 14:00:00,3.0,2,N,Y,381073709,,rejected
377169859,2024-11-01 12:48:54,2024-11-30 13:00:00,3.5,2,N,Y,334240645,,rejected
209114131,2024-11-01 12:54:38,2024-11-06 10:00:00,3.0,1,N,Y,293532545,,rejected
326809977,2024-11-01 13:22:46,2024-11-26 13:00:00,2.0,2,Y,Y,268722105,,rejected
359223377,2024-11-01 13:24:32,2024-11-23 09:00:00,2.5,2,N,N,224484428,40,approved
204605703,2024-11-01 13:27:31,2024-11-20 07:00:00,3.5,1,N,Y,275973766,,rejected
396199531,2024-11-01 13:27:47,2024-11-14 13:00:00,3.5,2,N,Y,375013737,,rejected
326267697,2024-11-01 13:27:58,2024-11-17 16:00:00,1.5,1,Y,Y,380683862,,rejected
227384252,2024-11-01 13:28:07,2024-11-03 21:00:00,1,1,Y,Y,394401277,,rejected
234616134,2024-11-01 13:31:46,2024-11-22 20:00:00,1.5,1,Y,Y,327109013,,rejected
261072417,2024-11-01 13:31:49,2024-11-06 18:00:00,1.0,1,N,N,397599127,32,approved
351745310,2024-11-01 13:43:22,2024-11-06 11:00:00,3.5,1,Y,Y,308370048,,rejected
294211578,2024-11-01 13:45:07,2024-11-09 07:00:00,1.5,2,N,N,265299792,21,approved
258157890,2024-11-01 13:46:27,2024-11-14 16:00:00,1.0,1,Y,Y,366900231,,rejected
292904554,2024-11-01 13:50:02,2024-11-26 17:00:00,2.5,1,N,N,268722105,,rejected
376525234,2024-11-01 13:51:52,2024-11-05 11:00:00,3.0,1,Y,Y,395486673,,rejected
273566018,2024-11-01 13:59:42,2024-11-02 15:00:00,1.0,2,N,N,278304159,14,approved
286344940,2024-11-01 14:07:00,2024-11-22 18:00:00,3.0,1,Y,Y,224484428,,rejected
363796533,2024-11-01 14:08:26,2024-11-16 15:00:00,1.5,1,N,Y,276990058,,rejected
302975909,2024-11-01 14:16:26,2024-11-21 21:00:00,1,2,N,N,224484428,41,approved
374155273,2024-11-01 14:22:51,2024-11-13 21:00:00,1,2,N,Y,206257180,48,approved
234616134,2024-11-01 14:28:27,2024-11-14 15:00:00,1.5,2,Y,N,380598680,,rejected
206751836,2024-11-01 14:39:35,2024-11-18 21:00:00,1,2,Y,Y,338387525,,rejected
239665300,2024-11-01 14:42:52,2024-11-18 13:00:00,2.0,2,N,Y,338387525,,rejected
348212606,2024-11-01 14:46:18,2024-11-20 10:00:00,3.0,2,N,Y,275973766,,rejected
253380026,2024-11-01 14:49:02,2024-11-13 14:00:00,2.0,2,Y,Y,206257180,,rejected
360675623,2024-11-01 14:56:45,2024-11-05 15:00:00,1.5,2,Y,Y,327109013,,rejected
227827441,2024-11-01 15:00:11,2024-11-17 18:00:00,3.5,1,N,Y,256757899,,rejected
203345350,2024-11-01 15:00:18,2024-11-10 18:00:00,1.0,1,Y,Y,248942815,26,approved
345049787,2024-11-01 15:00:30,2024-11-19 07:00:00,1.5,1,Y,Y,314552597,26,approved
323218354,2024-11-01 15:15:06,2024-11-24 16:00:00,2.0,2,N,N,248942815,46,approved
277718490,2024-11-01 15:18:25,2024-11-23 13:00:00,3.0,2,N,Y,314782657,,rejected
238451231,2024-11-01 15:25:42,2024-11-26 18:00:00,4,1,N,N,314782657,49,approved
323462077,2024-11-01 15:27:31,2024-11-13 18:00:00,1.0,1,Y,Y,278304159,4,approved
235347747,2024-11-01 15:29:26,2024-11-02 15:00:00,4.0,1,Y,Y,278304159,,rejected
244437802,2024-11-01 15:33:43,2024-11-12 11:00:00,2.5,1,N,N,273731877,,rejected
248878357,2024-11-01 15:41:14,2024-11-30 11:00:00,1.5,2,Y,Y,206257180,,rejected
339881948,2024-11-01 15:42:58,2024-11-25 20:00:00,1.5,1,N,Y,219475845,,rejected
215122656,2024-11-01 15:43:02,2024-11-09 19:00:00,3,2,N,Y,265299792,,rejected
281517193,2024-11-01 15:45:05,2024-11-03 07:00:00,2.0,2,Y,N,372500454,,rejected
312900996,2024-11-01 15:50:18,2024-11-09 12:00:00,3.0,2,N,Y,273385716,34,approved
266325042,2024-11-01 15:52:56,2024-11-03 13:00:00,3.0,1,N,Y,328470141,,rejected
373193739,2024-11-01 15:55:12,2024-11-23 16:00:00,2.0,1,Y,N,224484428,,rejected
217656321,2024-11-01 15:58:21,2024-11-23 12:00:00,3.5,2,N,N,282902311,37,approved
242403905,2024-11-01 16:00:18,2024-11-13 08:00:00,2.5,1,N,N,292019064,,rejected
226184059,2024-11-01 16:01:07,2024-11-04 16:00:00,1.0,2,Y,Y,315209668,,rejected
271910507,2024-11-01 16:05:56,2024-11-16 13:00:00,1.5,2,Y,Y,377486550,,rejected
279388201,2024-11-01 16:08:31,2024-11-14 14:00:00,1.0,1,N,N,261844724,21,approved
274113661,2024-11-01 16:09:04,2024-11-20 10:00:00,1.0,2,N,Y,255586604,,rejected
331924514,2024-11-01 16:09:40,2024-11-13 18:00:00,1.0,1,N,Y,297170813,29,approved
300288362,2024-11-01 16:11:18,2024-11-23 19:00:00,3,1,Y,N,230250847,,rejected
301132809,2024-11-01 16:12:22,2024-11-18 10:00:00,1.0,1,Y,Y,395486673,26,approved
309910321,2024-11-01 16:21:24,2024-11-13 20:00:00,2,2,Y,Y,283230282,,rejected
223486994,2024-11-01 16:22:22,2024-11-18 21:00:00,1,1,Y,Y,398637793,,rejected
237473087,2024-11-01 16:30:16,2024-11-21 09:00:00,2.0,1,N,N,352058077,41,approved
275199230,2024-11-01 16:38:06,2024-11-05 18:00:00,3.5,1,N,Y,284201662,,rejected
277889150,2024-11-01 16:40:07,2024-11-03 09:00:00,4.0,1,N,Y,274503903,,rejected
391052560,2024-11-01 16:40:08,2024-11-28 13:00:00,2.5,1,Y,Y,331803783,,rejected
317961662,2024-11-01 16:40:55,2024-11-04 20:00:00,2,2,N,N,376831376,,rejected
312474349,2024-11-01 16:44:23,2024-11-20 21:00:00,1,2,N,Y,378822233,,rejected
332060490,2024-11-01 16:49:44,2024-11-13 20:00:00,1.5,2,Y,N,284819760,50,approved
369469812,2024-11-01 16:56:06,2024-11-29 20:00:00,2,1,N,N,272854340,46,approved
389733395,2024-11-01 17:00:38,2024-11-28 19:00:00,1.0,1,N,Y,204153969,26,approved
308932649,2024-11-01 17:04:39,2024-11-08 19:00:00,3,2,Y,N,314052127,,rejected
393233275,2024-11-01 17:09:37,2024-11-28 10:00:00,1.0,2,N,N,395868615,6,approved
243531266,2024-11-01 17:13:33,2024-11-26 19:00:00,2.0,2,N,N,268722105,,rejected
354794026,2024-11-01 17:20:05,2024-11-09 11:00:00,1.0,2,N,Y,352080659,,rejected
273674911,2024-11-01 17:23:52,2024-11-03 21:00:00,1,2,N,N,282902311,32,approved
228848073,2024-11-01 17:24:03,2024-11-22 12:00:00,1.5,1,Y,Y,340042613,,rejected
355499906,2024-11-01 17:24:53,2024-11-15 21:00:00,1,1,Y,Y,254629025,,rejected
293289583,2024-11-01 17:26:59,2024-11-25 08:00:00,1.0,2,Y,Y,326423001,,rejected
291642742,2024-11-01 17:29:39,2024-11-11 12:00:00,1.5,2,N,Y,356670364,,rejected
283222040,2024-11-01 17:31:31,2024-11-25 18:00:00,2.5,2,N,Y,231404294,,rejected
351702410,2024-11-01 17:32:13,2024-11-10 17:00:00,1.5,2,Y,N,248942815,,rejected
236228540,2024-11-01 17:34:21,2024-11-15 16:00:00,1.5,2,N,N,261486492,40,approved
380929919,2024-11-01 17:36:42,2024-11-15 10:00:00,1.0,1,N,Y,319608246,,rejected
311402143,2024-11-01 17:36:52,2024-11-20 20:00:00,2,1,Y,Y,322215724,,rejected
338160435,2024-11-01 17:38:00,2024-11-07 21:00:00,1,1,N,Y,374362754,,rejected
292904554,2024-11-01 17:39:36,2024-11-02 11:00:00,1.0,2,Y,Y,329222087,8,approved
257367052,2024-11-01 17:51:53,2024-11-27 14:00:00,2.5,2,Y,Y,201154135,,rejected
332226893,2024-11-01 17:52:04,2024-11-28 15:00:00,1.0,1,Y,N,283555837,5,approved
298897497,2024-11-01 17:52:31,2024-11-26 12:00:00,1.0,2,Y,Y,272561044,,rejected
373372804,2024-11-01 17:53:04,2024-11-21 14:00:00,1.5,2,Y,Y,301317277,,rejected
222425829,2024-11-01 18:03:24,2024-11-05 17:00:00,4.0,1,N,Y,327109013,,rejected
274886563,2024-11-01 18:04:18,2024-11-18 18:00:00,2.0,2,N,Y,330470618,,rejected
375559135,2024-11-01 18:07:30,2024-11-04 10:00:00,1.5,2,Y,Y,376831376,,rejected
354823049,2024-11-01 18:08:25,2024-11-09 07:00:00,2.0,1,N,N,346312267,23,approved
395030612,2024-11-01 18:10:32,2024-11-25 10:00:00,4.0,1,Y,Y,247316201,,rejected
221077191,2024-11-01 18:20:07,2024-11-02 08:00:00,3.0,1,N,N,319475554,,rejected
273018762,2024-11-01 18:25:32,2024-11-17 16:00:00,1.5,1,Y,N,239037328,,rejected
288615438,2024-11-01 18:25:48,2024-11-15 08:00:00,3.5,2,N,N,254629025,,rejected
348304569,2024-11-01 18:26:06,2024-11-03 12:00:00,3.0,2,Y,Y,328727094,,rejected
237996566,2024-11-01 18:28:43,2024-11-14 13:00:00,4.0,1,Y,N,363189945,,rejected
340822915,2024-11-01 18:28:46,2024-11-17 21:00:00,1,1,Y,Y,326423001,,rejected
388348641,2024-11-01 18:34:01,2024-11-08 20:00:00,2,1,N,Y,314052127,,rejected
298794934,2024-11-01 18:37:34,2024-11-02 19:00:00,3,1,Y,N,228565115,,rejected
340273077,2024-11-01 18:42:20,2024-11-08 08:00:00,4.0,2,Y,N,340115104,,rejected
277050126,2024-11-01 18:47:39,2024-11-06 13:00:00,1.0,2,Y,N,215773110,45,approved
212876908,2024-11-01 18:54:07,2024-11-28 08:00:00,4.0,1,Y,Y,204153969,,rejected
314372202,2024-11-01 18:56:49,2024-11-10 07:00:00,1.5,1,N,Y,318471364,48,approved
301415840,2024-11-01 18:58:03,2024-11-23 18:00:00,3.0,2,Y,N,224484428,,rejected
285306221,2024-11-01 18:58:06,2024-11-07 13:00:00,1.0,1,Y,Y,380845883,29,approved
348755422,2024-11-01 19:04:13,2024-11-03 21:00:00,1,1,Y,Y,319475554,,rejected
358304996,2024-11-01 19:04:50,2024-11-18 15:00:00,2.0,2,Y,Y,253940100,,rejected
208984344,2024-11-01 19:07:35,2024-11-26 21:00:00,1,2,Y,N,353809353,20,approved
212553093,2024-11-01 19:14:52,2024-11-25 20:00:00,2,1,N,N,290649268,,rejected
380982603,2024-11-01 19:14:53,2024-11-04 13:00:00,2.5,1,N,N,250544251,,rejected
211087424,2024-11-01 19:23:11,2024-11-26 20:00:00,2,1,Y,Y,308370048,,rejected
339777104,2024-11-01 19:26:39,2024-11-08 08:00:00,2.0,2,N,N,381073709,30,approved
205664766,2024-11-01 19:27:32,2024-11-10 19:00:00,3,1,N,N,319475554,,rejected
324367937,2024-11-01 19:32:06,2024-11-22 16:00:00,3.0,2,Y,N,371954678,,rejected
260318035,2024-11-01 19:34:45,2024-11-12 19:00:00,1.5,2,Y,Y,343899472,,rejected
226184059,2024-11-01 19:36:06,2024-11-19 10:00:00,1.0,1,N,Y,344036579,,rejected
278969506,2024-11-01 19:37:14,2024-11-13 16:00:00,2.5,2,N,N,278304159,33,approved
268845005,2024-11-01 19:43:44,2024-11-30 15:00:00,2.0,1,N,N,206257180,28,approved
350327532,2024-11-01 19:48:10,2024-11-19 14:00:00,3.5,2,N,Y,220538110,,rejected
385436142,2024-11-01 19:48:32,2024-11-30 20:00:00,2,1,N,Y,273731877,43,approved
